0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
157.72433747007878,157.75828679398913,156.39945516777976,155.008775953504,153.0751307804842,149.37278966630092,149.06503477865297,145.08244217829957,145.03229420871864,138.44906089953983,136.93974787621005,133.2708551010929,129.9363831469699,120.85953754600976,117.8845079096782,114.02168744693459,110.29245194521499,105.64392774231271,104.97316312980469,100.54535856602813,97.43624419648056,97.07057221283122,98.34568785278087,98.41736987774559,101.81399973635303,101.87847481228182,108.74178580741449,118.5741066265321,127.66373748300913,131.2873964593337,142.81529354676687,143.1251893221398,137.31832405396537,146.13498407264925,152.50291155939374,157.88166402498973,158.10359341141935,157.9974382845482,156.76086299125618,154.80847014760627,156.87261381528722,156.61568379078372,155.70773691997545,154.34716794530118,152.91948430969126,156.45719761392562,148.5969989191039,145.81825887014097,140.14131299701475,135.96539926162615,133.65144114302277,130.2604287935795,127.25740855666395,123.09078004504694,120.99343457185185,117.76343701091794,112.92097239965207,104.82568355629675,102.73144351250879,101.394548296165,99.93535143457757,98.37279661423764,98.22150553268196,98.88334395679327,99.63980634782862,100.04860777361482,100.82396683202909,101.42121615899573,107.92037951533162,117.45512301028675,121.06693267357969,130.83449624887584,137.81839713055933,140.82781607549248,139.5600778761898,146.71292565831644,156.43440493564844,161.92410339266485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.5630125726493,158.30728169482845,158.82414577963922,158.96549405051275,157.54481276436326,158.0127951355946,156.51250532323087,153.3422281381367,152.0027482944367,144.88102966234175,136.37206065779517,136.04387375535578,134.58550307155423,129.15236750062866,127.43745644849808,125.97245632206902,120.72238505837042,119.20176223138094,114.38608105182463,110.45419622245188,106.02548283428706,102.55648984724829,100.50763963030504,98.8811764098326,99.2817035237613,100.4546187390943,101.41605313937313,100.90232190103931,105.49534813169493,114.48989640362817,127.03762167614623,133.59527653473967,140.94449717064612,144.9185575126813,146.76828893202065,153.04206116368664,157.22536276193637,159.78017363352788,158.65371827798734,158.65908048393706,160.13528260234568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.80930881558427,161.64913390120392,160.40630831521668,156.78300520439615,155.00628816941733,149.20092704741887,145.4100727591158,139.0151324114538,130.20354374795465,132.27869767029622,130.35719934909181,128.6117661385644,123.50330786676491,116.94499515908075,114.32991069087379,108.57952810642355,105.38482030270391,101.33644448763528,99.47960794893604,97.15751405287479,93.85157173611243,91.93921859833637,90.68736362182788,91.06542969333353,92.60623267410638,93.61446453904843,95.79184958732876,99.40177199124423,109.63144455702027,116.38529090249378,125.92416045240464,132.04296899338317,141.39180426749203,136.22697014600044,145.53030647975646,151.49878097815625,156.80040603420744,160.51500123091202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.75288156606075,159.53614647300083,158.81207224783216,155.4672447412388,152.951870634462,151.6497401508732,152.46825047799763,147.84851657931682,138.19534519935908,130.74032369896648,132.45080823556776,132.4271911737633,127.21453953551698,122.08562004529445,116.5411480581005,116.41735913034272,110.27343715851454,106.82995472272188,103.46021203332373,99.95571858858918,97.80367902655551,95.32944959530259,94.47247804334158,94.0320699199804,93.5623704518723,94.33082832796111,95.53588514238282,97.45429881274848,99.30442686900959,102.07794725677574,115.0697780814232,119.6892605748653,127.72200301728184,132.73860007107717,140.6624147969165,140.98480505145278,149.97328134893937,156.58246322172727,161.28029814336688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.9615122809296,156.34875121123702,154.73921322436095,154.80472940250343,151.9479827023769,151.98488867967896,152.09113325674122,150.15065143743195,148.70951385286526,140.3131130382425,139.1119910856301,134.64578021918558,132.11703654746046,130.0547658751231,121.77381486192263,119.39765933840351,117.53504511323514,109.19736486401541,107.92950904103913,105.38627780125212,103.55909873866972,100.65832922505143,98.29714496983686,96.53663364879706,97.14411241924316,97.83281852139409,99.05738631978754,102.03407848755728,106.64364791300481,116.68934215044463,121.66767718581306,131.35231612998226,136.1738894940986,140.62272966729316,140.27232678604756,146.60762431710555,148.17310319540107,154.4596566697081,155.2245011802895,154.57167851652875,156.03696748666206,155.29899563588546,155.35707514090097,152.69813826563754,151.1590337116393,152.21247928632266,149.36432743664736,146.78795529976216,144.90821123804096,140.3017756741651,134.88824972526467,133.9743908603865,131.57899322417686,124.58457689689374,120.74823680854668,120.43230326533049,111.58774745640228,106.17011841518604,101.18542354407356,99.07424935845904,98.28540831671945,96.130015172308,95.268434078109,94.456125802889,93.17193185600009,92.68480016740124,93.63208205209659,95.5873403662414,95.97713956505552,99.67571951914115,107.26986122001625,114.46743887006724,118.77088843202606,129.21390836072675,135.2242738714174,142.26559549954462,143.3538005769669,145.94503901835014,152.34107429152533,159.8968360687778,161.54620954082318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.22201583201402,159.77514056883192,153.87492019517396,151.81939134319077,154.1716734925716,152.62658684766873,151.59652017150208,148.78988829460673,141.56433827333586,136.42406632548403,132.33749920292183,128.09062131080705,126.66231663261813,122.04124813597748,118.12327032374668,118.21503837021618,114.26129085247779,112.75730596467915,108.01910848567822,102.91992337574115,101.92121074697035,99.02378019516298,98.63120142226852,96.27026841942725,95.23323421281468,97.42238929478097,96.40993801762689,96.64187886590105,99.47763287890517,107.99297532949925,119.04774744554258,133.26362267799087,142.19800456357726,147.12568369924472,150.83830733802378,158.64985914435783,161.3722749242659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.07861071539844,156.74170070628233,153.81200856139347,152.2974778410065,152.32668564644257,150.76091150784185,140.84553156371808,134.24192560388846,131.85083444117942,126.49176427841448,123.15350095337803,120.1463821065109,113.71152114496711,111.19028879384345,107.0888092958286,104.145795494103,103.98807927593852,101.14288985833933,99.84553960062829,98.02040478975442,98.29007229732281,98.14566082275381,100.81090482720329,100.51100791647808,102.46013810153737,110.342403655141,117.4360060519672,127.97294599122591,132.51510811354174,141.14938195615287,138.01745486677186,144.86000378389076,151.59605592586374,155.89130154598735,160.75897458321603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.42510400653507,163.25852441453904,161.4467892819663,160.53771377837376,157.43572231621837,157.66757854638863,156.27479194689818,152.99761246899277,150.07320047324427,142.85811600058904,137.28901031100577,135.62540326409032,131.63068389915446,128.84278887304066,126.65913127334721,120.41083334077524,117.99039413812442,111.76346848839964,103.58823953071193,102.13352261846154,98.23829441683066,96.78286349483304,94.61816262453436,92.70690833440158,91.61560647688697,91.46593953952816,93.0434248149788,95.04650417562328,95.89594250591932,96.51377214026391,102.9183692813443,108.37017553897341,124.20581086741521,129.8978347476418,140.4318141677852,143.16539941707867,148.2595131813644,152.89575311178118,157.22293733304934,157.49357655282614,157.10164663090322,154.67297531647375,151.2911615369218,149.9398462362972,150.26035693485093,151.0695512648405,149.1969929061299,140.62640348125535,136.64544838523287,134.05898556260433,127.95410875342701,125.02629152814286,120.80807813293136,117.00782365107864,114.62033576342623,108.85847485213483,105.56151032532848,101.96501671322828,100.54578608937334,98.47114463301483,97.19923363836764,96.46398946525571,95.76594745140912,94.26797886254495,94.97182523775099,95.39277320610789,95.88097090913118,98.06064093051535,102.9088880546687,107.7004277886672,115.59228395547285,127.60090336177437,135.7755003384826,138.7283239331379,146.60289592275143,151.27606961844296,154.88342297596114,156.87607113919987,158.94938239948357,159.74328320126628,156.86355238987284,159.79018685653153,158.7900777373362,157.51298453121117,155.15556944085543,157.59075124144394,155.64846359392095,153.506556020397,146.55066524808257,143.87259539520633,136.83840674081898,132.8561721545232,127.30854721271191,123.27929621905704,116.81030456162966,111.20399294843146,107.12112247709244,100.07950767314084,97.41691371913839,95.37082960377496,94.32773888136107,92.60458318200597,91.75603071753906,91.59418860552407,91.7853789761396,93.74933151506524,94.5218289401177,100.80663813062857,108.90406511578587,113.58249616519367,123.37002423330516,129.43745993639612,137.68608699393033,136.93216933924182,142.92742121577896,151.67762278889066,155.84700206992738,158.57005642888336,158.40928985626556,158.08902000188323,156.80952908610277,153.75990206708775,151.45021102989688,150.78778810954788,147.94397356356794,145.73294586234178,141.37908894500043,132.83167593008153,128.74611540972694,125.23215664851752,117.87229285356625,114.29342177133668,110.80503380522636,109.31094480984561,106.30891406182185,104.90482064667708,103.18884184299728,99.07525480558304,96.86923484268397,96.06999133043286,95.70812177560899,95.39453416412927,93.89443351864487,96.38274886707855,104.22743146593275,110.05992518044678,121.87484019703132,131.93734672989268,140.72370955723744,144.1445725438348,148.4790964526568,154.38117145385706,161.20945217245162
163.85566121971652,164.7603324611271,164.10716901966265,163.0304478582421,159.39554605053155,155.5804469290373,153.9325175257873,151.34185093079725,148.9331270095174,145.53405726929324,137.9727282458849,135.36979561648508,134.2475324826826,128.5260180021904,119.31821432110411,118.29420302542485,112.28279660242133,107.76174553634863,100.9562165034708,97.60103368720564,94.30132498502972,93.5116008805647,94.27127685504216,96.13289314929531,99.0754447264019,105.51891739819042,114.47904098516312,127.36038330186955,135.80654659073963,134.14026889332382,143.29424578144287,146.72004756222228,155.23536742409402,159.51648048393704,159.03209461173503,159.25746895951258,159.858540480109,156.39277859110197,156.3251274598477,154.43071684205265,154.35473301698457,152.24231988111845,147.76934273397828,143.70812330958265,134.42336749738922,133.06740160907222,131.6945860774827,128.34693311230234,121.5786172309973,117.57691651210158,112.61527534423846,109.19879102221759,100.18596112828182,96.65248129516961,95.03249061601669,94.31711918688278,93.4535548045272,92.35151140529193,92.30537594192369,91.62382733999047,94.5002629328015,95.48755706009125,96.07461758470997,98.23602805174926,107.66558372910019,118.56311318704358,133.65962994075664,139.03837290231152,142.7458692327642,146.39366542872725,150.4091852619991,156.6735173337729,161.09961125506769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.25108710849392,154.80313860880665,156.42882255864617,156.6203105308421,156.584659251897,155.34111133891892,152.4368654795143,151.63579740604388,142.34166689598868,132.67590364377295,131.8798151885251,125.69223250634897,120.74332267202745,115.35986431070314,109.40833711727156,104.3357568149649,99.89195503693088,96.92423265386792,96.10576203694629,94.47002130903358,92.86552227056544,91.94178089555422,91.59618631740814,92.30630071497608,92.53566748651201,94.79335574653595,96.96237882537342,101.56807474138789,107.36256432950145,121.77763639134884,139.82142612161798,142.53893195144508,148.78809315679257,154.59891986803189,159.88779358774306,159.42976458596186,157.76901720039754,158.04055066894682,155.81153986070424,153.1329905140583,152.37545000081454,151.9766767644491,148.1905831869882,138.2392895991836,133.32961088090457,129.1709729439917,127.5604431992174,120.96593201825212,116.18084286232458,112.30549673540845,110.1129360023706,107.07316839924488,101.15947164271992,98.71050284315875,96.38377078367603,95.7063144180986,93.44056263976374,90.85509739626673,90.85509739626673,91.88684507245999,93.06000513375716,94.22739073690478,97.84750185154485,102.26169645309471,109.58810311326425,115.15597839856024,122.17673456119284,135.1679318792219,141.3592762017407,145.88004735751662,154.69945126709925,160.02408680401993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.80563670205126,158.69433951077838,157.53113178033803,156.62511867111843,156.96880456781096,157.93910053279174,155.51876952839186,151.93848074670825,145.50721044147008,139.7331777932196,136.72755385738003,129.78535220642695,128.03055753431397,118.93116113036326,116.6312986162808,111.08594025414433,107.8519061144079,102.30682958818595,100.78123282162396,97.38584510635472,96.09533819868471,93.53690967501257,91.47345413509275,88.38567466675505,87.75925911564168,86.8241444754964,89.3882064313591,93.0448845483034,99.07662695704832,104.9102227282173,111.04177018171033,127.65187294053226,134.89773491432052,139.6257605232534,144.3115093379866,146.81400175153263,155.44554951024514,160.36684044436151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.16369457842498,162.9158500176579,159.42624366767942,156.86738295014771,153.88519868582975,151.51885196807052,150.37131534000653,147.5422181071143,145.3128498554621,140.085323909962,134.95651175065626,127.38568257277308,121.03476476005625,114.79857737359347,111.90935619045368,109.91369883911577,105.28545981218782,102.77873318840604,99.10226760652532,98.61710819723217,100.04324156014239,102.24659427296517,103.92850618715352,107.2610209775168,119.97148077876192,131.59159750422458,137.89705142361365,136.65710131050014,147.31022666030813,157.08755191157832,164.59726079299807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.80166769375572,162.75275079547342,161.7013549014344,160.7020717920872,155.2856410694613,156.79710590131367,154.75085322780913,151.197798583212,152.16231490022057,145.89853484719188,140.91483282782897,129.30670631231075,127.0622907942707,127.30740066286194,125.54738674683736,118.89783697004788,115.39254466944463,109.83679525725594,106.60124698717081,103.0706315849256,98.24955266524769,94.35890287692597,93.23327053829034,92.27674221102184,92.6656163349218,94.08681400879208,96.10903332646369,102.17774247214096,109.94570884697467,117.35897970448178,122.1984079416483,131.57820498944665,133.0370455572597,133.7210007328133,142.98272059899077,146.99022529218374,151.7899893553804,158.62450933077898,158.54703675064854,156.9067350562314,153.838695201262,157.22374020376307,155.32012871783454,156.46257579745534,154.6355096927179,154.17441723242712,158.25015293326615,152.83911928366257,145.37910383664553,143.13010235415598,133.34977543168006,128.9211594179515,126.76736221694597,121.47992076183836,119.03042207643271,115.65503010168052,111.3209649054519,107.96286195181678,103.78268909620563,99.92444091946118,96.74176700667975,96.26609089780632,95.09339233456652,94.40529041751091,95.25926755924922,96.39419369879778,96.42555652922549,104.37988588502216,110.17060026389663,122.59536530040026,133.37655798952966,132.52077742230009,138.2386142945773,141.98742230453493,147.23445104215727,147.5991139068093,150.84473889106383,156.8967009749318,157.59865031383973,157.87891157139927,158.56700405724393,154.41727040281023,156.70551279980836,150.7323581611892,147.64259115071272,147.32185743767658,149.81790073333488,148.78102898562062,148.04293537931463,147.95067063503475,147.55398528751323,148.70192454305894,149.22039442610765,151.55800312038008,156.39919773270523,160.3378423623565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
